_Imputation_,ID,CONFIDENCE1,CONFIDENCE2,CONFIDENCE3,CONFIDENCE4,CONFIDENCE5,CONFIDENCE6,CONFIDENCE7,CONFIDENCE8,GENDER,logC1,logC2,logC3,logC4,logC5,logC6,logC7,logC8
12,944,50,50,50,50,50,,,,1,3.9124150854,3.9124150854,3.9124150854,3.9124150854,3.9124150854,4.6983722658,0.3423304061,2.4725046536
12,962,50,50,,,,70,80,,0,3.9124150854,3.9124150854,2.6364357523,2.9673219022,0.5581139236,4.2489559654,4.3826216957,3.2257079901
12,1038,50,75,75,90,75,90,99,50,0,3.9124150854,4.3180008026,4.3180008026,4.5008192615,4.3180008026,4.5008192615,4.6001576442,3.9124150854
12,1057,50,,,,,,,,0,3.9124150854,2.9574744787,2.6209905842,-1.582736005,1.3021120203,6.0356585324,2.7308314866,0.2226054384
12,1061,50,65,50,50,,,,,1,3.9124150854,4.174814529,3.9124150854,3.9124150854,0.6997937102,5.0083250913,1.4686211846,3.8229503274
12,1173,50,50,,,,50,40,,1,3.9124150854,3.9124150854,3.1657036653,4.7128831967,4.4638137787,3.9124150854,3.6892892062,3.3876009742
12,1198,50,25,95,50,100,90,25,,0,3.9124150854,3.2194020022,4.5556297404,3.9124150854,4.6151205168,4.5008192615,3.2194020022,3.1461422312
12,1204,50,,,50,40,,,,1,3.9124150854,3.6913810394,4.0331392698,3.9124150854,3.6892892062,3.1293006753,2.7146908024,2.6388847393
12,1289,50,0,76,,,,,,1,3.9124150854,-4.615120517,4.3312595176,0.2883082894,-0.95778577,0.3717382287,1.0778622083,-0.446047608
12,1516,50,40,50,50,50,50,75,25,1,3.9124150854,3.6892892062,3.9124150854,3.9124150854,3.9124150854,3.9124150854,4.3180008026,3.2194020022
12,1528,50,20,0,50,25,50,0,40,0,3.9124150854,2.9963493671,-4.615120517,3.9124150854,3.2194020022,3.9124150854,-4.615120517,3.6892892062
12,1594,50,50,50,50,60,,,,1,3.9124150854,3.9124150854,3.9124150854,3.9124150854,4.0947509837,3.4375877254,3.1984007781,5.1206398775
12,1726,50,50,,,,,50,,1,3.9124150854,3.9124150854,-0.279367901,2.9767963284,-0.703290482,4.6020148628,3.9124150854,3.6888364628
12,1810,50,20,50,50,25,65,65,10,1,3.9124150854,2.9963493671,3.9124150854,3.9124150854,3.2194020022,4.174814529,4.174814529,2.3036833907
12,77,55,51,,22,,,11,22,1,4.0077283641,3.9322177127,2.0653346491,3.0916176619,4.6717820971,0.1389547257,2.398904864,3.0916176619
12,228,55,35,45,35,33,40,40,25,0,4.0077283641,3.5557808682,3.8070592365,3.5557808682,3.496953095,3.6892892062,3.6892892062,3.2194020022
12,792,55,55,55,,58,,,,1,4.0077283641,4.0077283641,4.0077283641,4.1510851704,4.0608438925,4.8809490969,4.0130150926,3.1490299748
12,53,60,70,75,80,20,40,20,25,1,4.0947509837,4.2489559654,4.3180008026,4.3826216957,2.9963493671,3.6892892062,2.9963493671,3.2194020022
12,192,60,65,65,60,20,75,70,,0,4.0947509837,4.174814529,4.174814529,4.0947509837,2.9963493671,4.3180008026,4.2489559654,5.2673787017
12,207,60,60,,,,,,,0,4.0947509837,4.0947509837,1.8471204942,3.4999153186,-2.425263709,1.1901275403,-0.039822026,0.817271466
12,268,60,70,65,70,75,65,50,40,1,4.0947509837,4.2489559654,4.174814529,4.2489559654,4.3180008026,4.174814529,3.9124150854,3.6892892062
12,361,60,85,90,,,,,,1,4.0947509837,4.4433862804,4.5008192615,4.9420748384,-1.028937766,3.9450103336,2.9487370206,5.7646959132
12,395,60,15,50,50,50,20,20,,0,4.0947509837,2.7088250946,3.9124150854,3.9124150854,3.9124150854,2.9963493671,2.9963493671,-0.814731991
12,397,60,,,,,,,,0,4.0947509837,7.0559502542,4.0358765812,3.5587086734,-2.990231458,4.8524390673,4.8421516796,3.5988165036
12,430,60,35,,,,,,,1,4.0947509837,3.5557808682,5.8557498353,4.8765845315,2.8461350658,5.2573947408,4.3580915822,5.1034090472
12,442,60,,,,,70,60,,0,4.0947509837,1.6234281711,3.0467053343,1.3192381622,6.0596355224,4.2489559654,4.0947509837,3.1231864464
12,539,60,50,60,45,60,50,40,40,0,4.0947509837,3.9124150854,4.0947509837,3.8070592365,4.0947509837,3.9124150854,3.6892892062,3.6892892062
12,668,60,14,70,60,,60,60,70,0,4.0947509837,2.6398780108,4.2489559654,4.0947509837,2.1771496939,4.0947509837,4.0947509837,4.2489559654
12,700,60,10,,,,,,,1,4.0947509837,2.3036833907,3.0241195445,2.8029648209,6.4786397367,2.5885891969,3.009460147,3.5790036602
12,762,60,56,,,,,,,0,4.0947509837,4.0257484374,8.6624461682,7.9882221805,1.8442528971,6.3022197284,6.3554695316,2.4067361348
12,770,60,50,60,35,30,30,60,30,0,4.0947509837,3.9124150854,4.0947509837,3.5557808682,3.4016667551,3.4016667551,4.0947509837,3.4016667551
12,860,60,,,,,,,,0,4.0947509837,2.2465902377,4.1438202099,2.9603583943,1.096418903,5.9389510659,5.1461704361,6.9014843392
12,978,60,,,10,0,45,20,60,0,4.0947509837,5.0638484274,1.6485572147,2.3036833907,-4.615120517,3.8070592365,2.9963493671,4.0947509837
12,1034,60,50,70,70,80,0,30,50,1,4.0947509837,3.9124150854,4.2489559654,4.2489559654,4.3826216957,-4.615120517,3.4016667551,3.9124150854
12,1099,60,60,50,65,80,60,75,70,1,4.0947509837,4.0947509837,3.9124150854,4.174814529,4.3826216957,4.0947509837,4.3180008026,4.2489559654
12,1224,60,10,,,,5,50,,1,4.0947509837,2.3036833907,1.7494602494,1.814360653,-3.242153136,1.6115190786,3.9124150854,2.2007410091
12,1497,60,75,75,,,75,,,1,4.0947509837,4.3180008026,4.3180008026,5.4841892145,4.043946281,4.3180008026,5.7198515913,1.2710841364
12,1667,60,,,,,,,,0,4.0947509837,3.3360509341,3.5263077831,4.6991085049,3.6200143813,3.225742735,1.0620645243,0.58931493
12,12,65,50,50,50,30,5,,,0,4.174814529,3.9124150854,3.9124150854,3.9124150854,3.4016667551,1.6115190786,3.8310174525,0.1072235847
12,79,65,65,70,50,50,70,75,35,0,4.174814529,4.174814529,4.2489559654,3.9124150854,3.9124150854,4.2489559654,4.3180008026,3.5557808682
12,118,65,45,,,,,,,1,4.174814529,3.8070592365,3.2982982874,4.5484673487,8.8467398582,5.6735854177,5.3349133243,7.443952024
12,241,65,65,65,65,75,66,65,,1,4.174814529,4.174814529,4.174814529,4.174814529,4.3180008026,4.1900875488,4.174814529,4.9554407132
12,271,65,85,,,,65,,,0,4.174814529,4.4433862804,3.9125178755,5.4802402795,-0.30783775,4.174814529,2.1752413291,2.8059290038
12,335,65,50,50,25,50,,,,0,4.174814529,3.9124150854,3.9124150854,3.2194020022,3.9124150854,1.9134546749,4.9209058836,0.5792394082
12,523,65,85,,,,,,,0,4.174814529,4.4433862804,4.3190088386,5.2686494661,1.6662341419,5.5337098782,3.1603147751,0.0059062304
12,617,65,50,60,60,60,40,50,25,1,4.174814529,3.9124150854,4.0947509837,4.0947509837,4.0947509837,3.6892892062,3.9124150854,3.2194020022
12,693,65,,,,,,,,0,4.174814529,2.4699958404,2.9129929575,5.2000462702,-0.723809805,3.5108450809,3.5917164697,4.1240719571
12,1080,65,50,65,50,40,70,,40,1,4.174814529,3.9124150854,4.174814529,3.9124150854,3.6892892062,4.2489559654,2.8488658277,3.6892892062
12,871,67,60,65,75,75,65,50,50,0,4.2051315046,4.0947509837,4.174814529,4.3180008026,4.3180008026,4.174814529,3.9124150854,3.9124150854
12,20,70,,,,,80,75,,0,4.2489559654,1.3424977184,3.2003139736,-0.567958859,5.9979489022,4.3826216957,4.3180008026,1.0489146579
12,114,70,,,,,65,65,,1,4.2489559654,4.7936217364,3.6431117505,5.521133019,-4.703626449,4.174814529,4.174814529,6.2407229933
12,239,70,25,,,,,,,0,4.2489559654,3.2194020022,5.9925743674,5.977514835,6.5712385173,5.7378144899,2.0055752438,1.2093635352
12,360,70,65,60,40,30,70,70,50,0,4.2489559654,4.174814529,4.0947509837,3.6892892062,3.4016667551,4.2489559654,4.2489559654,3.9124150854
12,404,70,40,50,50,75,50,60,30,1,4.2489559654,3.6892892062,3.9124150854,3.9124150854,4.3180008026,3.9124150854,4.0947509837,3.4016667551
12,410,70,65,70,85,50,75,,60,1,4.2489559654,4.174814529,4.2489559654,4.4433862804,3.9124150854,4.3180008026,5.6766169463,4.0947509837
12,487,70,25,25,75,,,,,1,4.2489559654,3.2194020022,3.2194020022,4.3180008026,5.5552760431,2.2490907657,1.9589013686,4.4635912965
12,638,70,60,70,70,,,70,,1,4.2489559654,4.0947509837,4.2489559654,4.2489559654,7.3243197119,6.066278537,4.2489559654,-0.282618769
12,661,70,75,50,,50,50,50,,0,4.2489559654,4.3180008026,3.9124150854,2.1679532372,3.9124150854,3.9124150854,3.9124150854,4.1763311806
12,724,70,100,100,100,100,100,100,,0,4.2489559654,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.2005378446
12,740,70,70,,,,,,,0,4.2489559654,4.2489559654,7.7891834665,3.0973297191,10.23430965,4.1725314749,6.0076935967,5.402821492
12,814,70,,,,,,50,,0,4.2489559654,5.7453921714,0.3891477056,1.1894379738,-0.807681325,1.3180059845,3.9124150854,1.7390954758
12,819,70,40,76,80,40,66,,,1,4.2489559654,3.6892892062,4.3312595176,4.3826216957,3.6892892062,4.1900875488,1.411257432,4.7129767213
12,882,70,100,100,100,100,100,,50,1,4.2489559654,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.6151205168,3.7952872813,3.9124150854
12,1108,70,50,,,,80,,,1,4.2489559654,3.9124150854,7.4172955216,6.1537939895,5.7866078667,4.3826216957,6.1246234144,5.0064018293
12,1292,70,70,,,,,,,1,4.2489559654,4.2489559654,1.309309313,2.1497023162,1.3995604278,2.1284278895,0.6924397056,-1.787836799
12,1377,70,70,75,50,50,50,70,55,1,4.2489559654,4.2489559654,4.3180008026,3.9124150854,3.9124150854,3.9124150854,4.2489559654,4.0077283641
12,1781,70,,,,,,,,1,4.2489559654,1.7879458641,1.8766547153,4.1544299446,1.3739057772,2.7896159109,2.9131528119,5.1110713718
12,78,75,50,50,35,75,60,65,60,0,4.3180008026,3.9124150854,3.9124150854,3.5557808682,4.3180008026,4.0947509837,4.174814529,4.0947509837
12,80,75,82,65,75,85,85,50,50,0,4.3180008026,4.4073608899,4.174814529,4.3180008026,4.4433862804,4.4433862804,3.9124150854,3.9124150854
12,218,75,70,50,70,70,50,50,25,0,4.3180008026,4.2489559654,3.9124150854,4.2489559654,4.2489559654,3.9124150854,3.9124150854,3.2194020022
12,328,75,50,24,,,,,,1,4.3180008026,3.9124150854,3.1785948095,3.6638980222,2.9649352891,1.6918543616,5.8754039793,1.2336141012
12,333,75,100,100,100,100,100,,,0,4.3180008026,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.6151205168,2.8488186897,2.7384686195
12,362,75,60,66,80,,,80,,1,4.3180008026,4.0947509837,4.1900875488,4.3826216957,-0.660041658,3.1940305726,4.3826216957,4.5318020847
12,449,75,33,,,,45,,,1,4.3180008026,3.496953095,1.065997205,4.0751453413,5.4054412545,3.8070592365,4.6464656415,2.7988554613
12,452,75,60,,,,,,,1,4.3180008026,4.0947509837,5.9793387929,6.8555731654,3.7343579452,3.9910194363,3.591041557,1.0235577947
12,467,75,50,55,25,75,,,,0,4.3180008026,3.9124150854,4.0077283641,3.2194020022,4.3180008026,5.3828947178,4.0106751457,-1.518108965
12,472,75,100,100,100,100,,,,0,4.3180008026,4.6151205168,4.6151205168,4.6151205168,4.6151205168,6.4629440084,3.7309380004,2.3867477367
12,475,75,80,50,10,80,60,50,,0,4.3180008026,4.3826216957,3.9124150854,2.3036833907,4.3826216957,4.0947509837,3.9124150854,4.793813164
12,491,75,50,50,50,50,30,80,50,0,4.3180008026,3.9124150854,3.9124150854,3.9124150854,3.9124150854,3.4016667551,4.3826216957,3.9124150854
12,592,75,,,50,50,50,75,50,0,4.3180008026,4.3876002111,1.8229802652,3.9124150854,3.9124150854,3.9124150854,4.3180008026,3.9124150854
12,604,75,50,,,,,,,0,4.3180008026,3.9124150854,3.6998409185,5.2335852008,7.0745802048,3.1306189756,7.0852918931,0.0963546369
12,608,75,,,,,70,,,1,4.3180008026,5.0767492327,1.7735440474,3.1794166121,5.3815215181,4.2489559654,3.330552425,5.2182736806
12,647,75,85,25,,25,,,0,0,4.3180008026,4.4433862804,3.2194020022,-0.614570131,3.2194020022,5.2827358562,-0.213267373,-4.615120517
12,662,75,85,72,65,70,68,65,55,0,4.3180008026,4.4433862804,4.2771449316,4.174814529,4.2489559654,4.2199532387,4.174814529,4.0077283641
12,811,75,75,90,75,90,90,85,75,1,4.3180008026,4.3180008026,4.5008192615,4.3180008026,4.5008192615,4.5008192615,4.4433862804,4.3180008026
12,818,75,5,70,75,40,10,20,25,0,4.3180008026,1.6115190786,4.2489559654,4.3180008026,3.6892892062,2.3036833907,2.9963493671,3.2194020022
12,862,75,55,75,75,95,66,60,,1,4.3180008026,4.0077283641,4.3180008026,4.3180008026,4.5556297404,4.1900875488,4.0947509837,3.2515824289
12,986,75,65,90,50,0,50,100,65,1,4.3180008026,4.174814529,4.5008192615,3.9124150854,-4.615120517,3.9124150854,4.6151205168,4.174814529
12,1103,75,75,50,75,75,,85,,1,4.3180008026,4.3180008026,3.9124150854,4.3180008026,4.3180008026,5.3512128236,4.4433862804,3.5412701907
12,1130,75,75,67,65,75,70,60,65,1,4.3180008026,4.3180008026,4.2051315046,4.174814529,4.3180008026,4.2489559654,4.0947509837,4.174814529
12,1143,75,60,60,,,50,,,0,4.3180008026,4.0947509837,4.0947509837,4.9405175806,5.380354809,3.9124150854,3.5648237863,4.2270892193
12,1762,75,,,,,,,,0,4.3180008026,3.8572881135,7.7404960856,4.1368457335,1.3875318893,0.9873135748,6.4348358097,0.7467653055
12,679,77,75,75,65,77,75,88,80,1,4.344346401,4.3180008026,4.3180008026,4.174814529,4.344346401,4.3180008026,4.4782105585,4.3826216957
12,60,78,75,70,78,70,,75,30,0,4.357266085,4.3180008026,4.2489559654,4.357266085,4.2489559654,2.0055067571,4.3180008026,3.4016667551
12,379,80,80,,,,85,,,0,4.3826216957,4.3826216957,5.6639237291,3.2047685718,-4.499001659,4.4433862804,3.9568048342,2.2021361988
12,424,80,50,80,80,0,100,60,50,0,4.3826216957,3.9124150854,4.3826216957,4.3826216957,-4.615120517,4.6151205168,4.0947509837,3.9124150854
12,692,80,55,55,60,20,30,,0,0,4.3826216957,4.0077283641,4.0077283641,4.0947509837,2.9963493671,3.4016667551,-0.542526597,-4.615120517
12,725,80,25,,,,,,,0,4.3826216957,3.2194020022,2.7699087665,2.8194416664,1.8428782921,1.5395982539,1.1431511299,-1.273447157
12,946,80,50,100,75,70,75,40,,0,4.3826216957,3.9124150854,4.6151205168,4.3180008026,4.2489559654,4.3180008026,3.6892892062,3.0650659655
12,996,80,85,80,80,65,85,90,50,1,4.3826216957,4.4433862804,4.3826216957,4.3826216957,4.174814529,4.4433862804,4.5008192615,3.9124150854
12,1036,80,80,,,,,,,1,4.3826216957,4.3826216957,2.3853049986,2.6286246983,0.9927416724,3.077245843,2.5919740849,0.9300994744
12,1078,80,50,50,,75,,,,1,4.3826216957,3.9124150854,3.9124150854,6.1171535176,4.3180008026,7.0788729437,5.9576717938,5.0803064564
12,1102,80,75,85,,,90,90,,1,4.3826216957,4.3180008026,4.4433862804,3.0751251628,5.8968990689,4.5008192615,4.5008192615,4.9097786679
12,311,85,80,95,90,,,,,0,4.4433862804,4.3826216957,4.5556297404,4.5008192615,0.8884060198,3.8413368819,1.6821183625,1.7907250627
12,407,85,,,,65,,,65,1,4.4433862804,3.3258667993,3.8033764655,2.4080100478,4.174814529,2.2998147378,5.3020021786,4.174814529
12,413,85,,,,,,,,0,4.4433862804,4.3269432609,2.4678052005,2.9781231917,1.1677985648,8.0947279058,3.9230064413,4.3699506626
12,745,85,25,15,65,65,55,65,55,0,4.4433862804,3.2194020022,2.7088250946,4.174814529,4.174814529,4.0077283641,4.174814529,4.0077283641
12,758,85,75,70,70,60,50,60,75,0,4.4433862804,4.3180008026,4.2489559654,4.2489559654,4.0947509837,3.9124150854,4.0947509837,4.3180008026
12,1782,85,,,85,,89,89,,0,4.4433862804,4.1611687074,4.633482425,4.4433862804,1.6286071515,4.4895722612,4.4895722612,2.2088128987
12,1821,85,80,90,75,90,90,,,1,4.4433862804,4.3826216957,4.5008192615,4.3180008026,4.5008192615,4.5008192615,4.4109810476,4.4620320017
12,249,89,68,98,79,12,,,,1,4.4895722612,4.2199532387,4.5883630677,4.370023061,2.4858425413,4.1971778552,3.1893732805,1.0913858903
12,111,90,75,50,50,65,70,80,,0,4.5008192615,4.3180008026,3.9124150854,3.9124150854,4.174814529,4.2489559654,4.3826216957,0.6773128644
12,459,90,90,80,,25,30,30,15,0,4.5008192615,4.5008192615,4.3826216957,0.5533926878,3.2194020022,3.4016667551,3.4016667551,2.7088250946
12,1009,90,70,50,70,60,,,70,1,4.5008192615,4.2489559654,3.9124150854,4.2489559654,4.0947509837,4.695950438,3.9457463096,4.2489559654
12,1066,90,75,85,85,85,80,60,75,1,4.5008192615,4.3180008026,4.4433862804,4.4433862804,4.4433862804,4.3826216957,4.0947509837,4.3180008026
12,1170,90,90,100,100,60,90,100,,1,4.5008192615,4.5008192615,4.6151205168,4.6151205168,4.0947509837,4.5008192615,4.6151205168,1.3948791697
12,479,95,80,75,75,75,50,75,,0,4.5556297404,4.3826216957,4.3180008026,4.3180008026,4.3180008026,3.9124150854,4.3180008026,3.6171847098
12,1538,95,65,100,100,,,100,,1,4.5556297404,4.174814529,4.6151205168,4.6151205168,2.4061678312,6.8786870812,4.6151205168,7.1171865205
12,1625,95,,,,,,,,1,4.5556297404,0.1640224076,1.3400157535,1.4507617071,5.5599866122,5.8991235594,3.3282936957,2.4139547866
12,179,100,90,90,90,100,95,90,90,1,4.6151205168,4.5008192615,4.5008192615,4.5008192615,4.6151205168,4.5556297404,4.5008192615,4.5008192615
12,199,100,90,100,85,90,90,80,100,1,4.6151205168,4.5008192615,4.6151205168,4.4433862804,4.5008192615,4.5008192615,4.3826216957,4.6151205168
12,534,100,100,100,100,100,100,100,,1,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.6151205168,4.6151205168,5.2637017286
12,907,100,90,100,80,50,50,30,30,0,4.6151205168,4.5008192615,4.6151205168,4.3826216957,3.9124150854,3.9124150854,3.4016667551,3.4016667551
12,926,100,,,,,,,,0,4.6151205168,0.9997900093,3.324773178,0.881954403,1.4107158936,0.3779549042,4.492174122,1.3432226873
12,927,100,99,100,75,75,100,100,,1,4.6151205168,4.6001576442,4.6151205168,4.3180008026,4.3180008026,4.6151205168,4.6151205168,2.0914194073
12,1125,100,50,50,50,25,50,5,,0,4.6151205168,3.9124150854,3.9124150854,3.9124150854,3.2194020022,3.9124150854,1.6115190786,-2.311123281
12,1684,100,,,,,,,,1,4.6151205168,1.2511710229,7.0832634375,3.9318244046,5.3219061906,3.8083513826,5.9028423762,7.0124627027
12,2,,,,10,25,,15,,0,5.8513492509,2.5167982847,-0.035652774,2.3036833907,3.2194020022,4.1726407852,2.7088250946,0.3394115368
12,10,,,,,,,,,0,3.5937405867,2.7365163508,3.0040425963,3.3013154771,3.1351848583,5.7695034406,1.1180332007,-0.161989494
12,11,,,,,,,,,1,5.1728769054,1.9351063797,6.7913812143,6.9222372199,9.1567692746,7.5758996903,6.9754200766,3.3958111672
12,17,,80,80,65,80,90,80,100,1,2.5441824379,4.3826216957,4.3826216957,4.174814529,4.3826216957,4.5008192615,4.3826216957,4.6151205168
12,18,,,,,,,,,0,0.2996536562,-0.768506877,1.6396488791,0.3350461243,2.2625585114,1.1746032047,-1.413873706,-0.592431699
12,25,,,,,,,,,0,7.8890479312,2.4690178986,2.0905105411,4.5144251424,5.4586195045,2.7789854035,4.5508618775,-0.115916345
12,26,,,,,,,,,0,-1.327353348,3.3996776803,0.177270791,0.7029415564,0.088967624,1.724101373,2.7890586494,0.6817830243
12,27,,,,,,,,,0,0.9379271552,3.2844029598,-0.059041771,1.864862391,4.2017262573,1.6106951019,2.4767240605,3.648176339
12,29,,,,,,,,,0,-0.639716904,-2.447535611,-1.722429603,-0.651201328,-0.895253697,-0.897337617,-1.761915168,-0.602305421
12,30,,,,,,,,50,1,-3.160624006,1.446486466,0.9992609968,-2.079773721,-1.802014176,2.5966497599,1.8917160186,3.9124150854
12,31,,,,,,,,,0,-1.960382291,4.3156842891,0.228671574,0.6180689791,-2.716224992,-0.188235614,3.2512478247,2.9965483749
12,32,,,,,,,,,0,1.6224379331,-0.561554558,0.9978142517,0.5358986677,1.5462387353,-2.730131028,2.2246754169,-3.735324121
12,33,,,90,90,95,35,20,20,1,6.3470965569,3.3420549237,4.5008192615,4.5008192615,4.5556297404,3.5557808682,2.9963493671,2.9963493671
12,40,,85,50,50,60,90,75,60,0,1.5096887212,4.4433862804,3.9124150854,3.9124150854,4.0947509837,4.5008192615,4.3180008026,4.0947509837
12,44,,10,,,,,,,0,4.3174852089,2.3036833907,2.845255597,3.3379383096,7.4731747433,3.4901230474,5.5921148996,1.9686116797
12,54,,,,,,,,,1,3.792652396,2.857408491,6.8235827491,5.0032699477,8.9526608264,6.2773112534,4.3183313494,2.5728585486
12,69,,,,,,,,,0,8.3477870005,4.9142661221,4.6277019394,1.3440531556,0.0337825811,2.4781807497,7.6126456024,1.9866729019
12,70,,,,,,,,,1,2.5640807482,2.781206285,5.9948734977,4.7921673724,8.3408872206,-0.207084676,7.5130624745,0.8907396165
12,72,,,,,,,,,0,3.7503443972,1.5646969799,-3.28114121,0.1455431669,-0.471534375,-0.416059316,-4.403323128,-1.863561279
12,73,,,,,,,,,0,8.3694918081,7.4226964172,7.4993742037,6.7505603912,7.7418215493,4.5177213957,4.9649534132,3.8018677646
12,74,,,,,,,,,0,3.9962437392,4.1633876485,2.4496445672,6.0448812881,-0.816660477,3.6200367989,1.8108614622,4.8255117975
12,76,,,,,,,,,1,2.0444784853,0.8828476601,4.0996678816,0.1253278517,1.5758396698,0.4274501983,1.7355224681,-0.953223141
12,81,,,,,,,,,0,0.0367929212,-4.22362781,1.3384693681,-0.643685502,-0.708113853,-1.902472532,0.269234795,-2.716434441
12,85,,,,,,,,,1,0.8828561191,2.9690288173,1.7763736618,0.3580046875,1.2587454911,3.700943953,1.5588895511,6.5391907321
12,86,,,,,,,,,0,4.3948602987,1.6390262656,6.1270353932,3.172886778,5.6088370035,4.1476344533,6.1198531099,2.6275527272
12,88,,,,,,,,,0,2.7688232011,1.5095535462,1.5311981043,0.9562297088,3.0204050043,1.9444132263,1.0843930664,-2.067776014
12,100,,,,,,,,,0,1.838866058,2.0505673775,2.3953212395,0.3951709187,1.9152743229,-2.871278892,2.0945288262,-2.878965609
12,102,,,,,,,,,0,1.9089713951,-5.236082579,2.5051896202,0.7989211736,-1.836804996,-2.082776877,3.0997267167,-2.109030883
12,113,,,,,,,,,0,7.3015844447,7.8119030898,1.2626933426,6.4538332826,-1.520508856,1.9299287902,-0.069564836,2.8720677252
12,116,,,,,,,,,1,4.7733739191,4.7522989633,5.3670735625,4.8846885353,8.9618783514,5.6012956845,2.0421515077,2.9951963299
12,119,,,,,,,,,1,2.8458062818,2.5096779255,4.4378088567,3.3571244117,-0.379202718,7.2374034695,4.3761829472,4.6825435116
12,122,,,,,,,,,0,1.2032646975,0.5844323258,1.3033610726,-1.98484995,-1.29694902,-1.461052826,2.1842404913,0.1929015743
12,125,,,,,,,,,0,2.9087314437,4.6523492798,5.7776791937,2.6399424626,0.2311571222,9.3325207453,7.0190172906,3.8216391782
